,Valid_LIB.C.150,pezalps.TNRS.phy.tip.label,Alien_origin,rep.1..length.pezalps.TNRS.phy.tip.label..,endemic.TNRS,Ecrins.NP,Summits,Persistent,Under.Ice,Plat.de.la.Selle,Barre.des.Ecrins,La.Meije,Sirac,Rouies,Olan,Pelvoux,Occidentale.Ailefroide,Brevoort,Burlan,Rocher.de.la.Selle,Choisy,Muraillette,Rateau,Lauvitel
1021,Ranunculus_platanifolius,Ranunculus_platanifolius,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Ranunculus_polyanthemos,Ranunculus_polyanthemos,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Ranunculus_repens,Ranunculus_repens,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Ranunculus_seguieri,Ranunculus_seguieri,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,Ranunculus_trichophyllus,Ranunculus_trichophyllus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,Ranunculus_tuberosus,Ranunculus_tuberosus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Reseda_lutea,Reseda_lutea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Reseda_phyteuma,Reseda_phyteuma,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,Reynoutria_japonica,Fallopia_japonica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Rhamnus_alpina,Rhamnus_alpina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Rhamnus_cathartica,Rhamnus_cathartica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Rhamnus_pumila,Rhamnus_pumila,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1033,Rhamnus_saxatilis,Rhamnus_saxatilis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Rhinanthus_alectorolophus,Rhinanthus_alectorolophus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,Rhinanthus_glacialis,Rhinanthus_glacialis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Rhinanthus_minor,Rhinanthus_minor,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,Rhododendron_ferrugineum,Rhododendron_ferrugineum,,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1038,Ribes_alpinum,Ribes_alpinum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,Ribes_petraeum,Ribes_carpaticum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,Ribes_uva-crispa,Ribes_uva_crispa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Rorippa_amphibia,Rorippa_amphibia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,Rorippa_palustris,Rorippa_islandica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,Rorippa_sylvestris,Rorippa_sylvestris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,Rosa_agrestis,Rosa_agrestis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,Rosa_caesia,Rosa_caesia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,Rosa_canina,Rosa_canina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,Rosa_elliptica,Rosa_elliptica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,Rosa_ferruginea,Rosa_ferruginea,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,Rosa_micrantha,Rosa_micrantha,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,Rosa_mollis,Rosa_villosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,Rosa_montana,Rosa_montana,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,Rosa_pendulina,Rosa_pendulina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,Rosa_rubiginosa,Rosa_rubiginosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,Rosa_spinosissima,Rosa_spinosissima,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,Rubus_caesius,Rubus_caesius,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,Rubus_canescens,Rubus_tomentosus,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,Rubus_fruticosus,Rubus_fruticosus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,Rubus_gremlii,Rubus_gremlii,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,Rubus_idaeus,Rubus_idaeus,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060,Rubus_pruinosus,Rubus_pruinosus,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,Rubus_saxatilis,Rubus_saxatilis,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1062,Rubus_ulmifolius,Rubus_ulmifolius,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,Rumex_acetosa,Rumex_acetosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,Rumex_acetosella,Rumex_acetosella,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,Rumex_alpinus,Rumex_alpinus,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,Rumex_arifolius,Rumex_alpestris,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,Rumex_crispus,Rumex_crispus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,Rumex_obtusifolius,Rumex_obtusifolius,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,Rumex_scutatus,Rumex_scutatus,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1070,Sagina_apetala,Moehringia_muscosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,Sagina_glabra,Sagina_glabra,,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1072,Sagina_procumbens,Sagina_procumbens,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,Sagina_saginoides,Sagina_saginoides,,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1074,Salix_alba,Salix_alba,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,Salix_appendiculata,Salix_appendiculata,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1076,Salix_aurita,Salix_aurita,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,Salix_breviserrata,Salix_breviserrata,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1078,Salix_caprea,Salix_caprea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,Salix_cinerea,Salix_cinerea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Salix_daphnoides,Salix_daphnoides,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Salix_eleagnos,Salix_eleagnos,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,Salix_foetida,Salix_foetida,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,Salix_glaucosericea,Salix_glaucosericea,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1084,Salix_hastata,Salix_hastata,,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1085,Salix_herbacea,Salix_herbacea,,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
1086,Salix_laggeri,Salix_laggeri,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1087,Salix_myrsinifolia,Salix_myrsinifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,Salix_pentandra,Salix_pentandra,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,Salix_purpurea,Salix_purpurea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,Salix_repens,Salix_repens,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,Salix_reticulata,Salix_reticulata,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1092,Salix_retusa,Salix_retusa,,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
1093,Salix_serpyllifolia,Salix_serpyllifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,Salix_triandra,Salix_triandra,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,Salvia_glutinosa,Salvia_nubicola,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Salvia_pratensis,Salvia_pratensis,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,Sambucus_ebulus,Sambucus_ebulus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,Sambucus_nigra,Sambucus_nigra,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,Sambucus_racemosa,Sambucus_racemosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,Sanguisorba_officinalis,Sanguisorba_officinalis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,Sanicula_europaea,Sanicula_europaea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,Saponaria_ocymoides,Saponaria_ocymoides,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,Saponaria_officinalis,Saponaria_officinalis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,Satureja_montana,Satureja_montana,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,Saussurea_alpina,Saussurea_alpina,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1106,Saussurea_discolor,Saussurea_discolor,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,Saxifraga_aizoides,Saxifraga_aizoides,,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1
1108,Saxifraga_androsacea,Saxifraga_androsacea,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1109,Saxifraga_aspera,Saxifraga_aspera,,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1110,Saxifraga_biflora,Saxifraga_biflora,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,Saxifraga_bryoides,Saxifraga_bryoides,,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1112,Saxifraga_cuneata,Saxifraga_cuneifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,Saxifraga_exarata,Saxifraga_exarata,,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
1114,Saxifraga_fragilis,Saxifraga_paniculata,,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1
1115,Saxifraga_granulata,Saxifraga_granulata,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,Saxifraga_moschata,Saxifraga_moschata,,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
1117,Saxifraga_oppositifolia,Saxifraga_oppositifolia,,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1118,Saxifraga_retusa,Saxifraga_retusa,,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1119,Saxifraga_rotundifolia,Saxifraga_rotundifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,Scabiosa_columbaria,Scabiosa_columbaria,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,Scabiosa_lucida,Scabiosa_lucida,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1122,Scabiosa_triandra,Scabiosa_triandra,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,Schedonorus_arundinaceus,Festuca_arundinacea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,Schedonorus_giganteus,Festuca_gigantea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,Schedonorus_pratensis,Festuca_pratensis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Schoenus_nigricans,Schoenus_nigricans,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,Scirpus_sylvaticus,Scirpus_sylvaticus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,Scleranthus_annuus,Scleranthus_annuus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,Scleranthus_perennis,Scleranthus_perennis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,Scorzonera_austriaca,Scorzonera_austriaca,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,Scorzonera_hispanica,Scorzonera_hispanica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,Scorzoneroides_autumnalis,Leontodon_autumnalis,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1133,Scorzoneroides_pyrenaica,Leontodon_pyrenaicus,,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
1134,Scrophularia_canina,Scrophularia_canina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,Scrophularia_lucida,Scrophularia_lucida,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,Scrophularia_nodosa,Scrophularia_nodosa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,Scrophularia_peregrina,Scrophularia_peregrina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,Scutellaria_alpina,Cassida_alpina,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1139,Sedum_acre,Sedum_acre,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,Sedum_album,Sedum_album,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,Sedum_alpestre,Sedum_alpestre,,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1
1142,Sedum_annuum,Sedum_annuum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,Sedum_atratum,Sedella_atrata,,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1144,Sedum_dasyphyllum,Sedum_dasyphyllum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,Sedum_ochroleucum,Sedum_anopetalum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,Sedum_rupestre,Sedum_rupestre,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,Sedum_sediforme,Sedum_sediforme,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,Sedum_sexangulare,Sedum_sexangulare,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,Selaginella_selaginoides,Selaginella_selaginoides,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,Sempervivum_arachnoideum,Sempervivum_arachnoideum,,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1
1151,Sempervivum_montanum,Sempervivum_montanum,,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1152,Sempervivum_tectorum,Sempervivum_tectorum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,Senecio_doria,Senecio_doria,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,Senecio_doronicum,Senecio_doronicum,,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
1155,Senecio_ovatus,Senecio_ovatus,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,Senecio_squalidus,Senecio_squalidus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,Senecio_viscosus,Senecio_viscosus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,Serratula_tinctoria,Serratula_tinctoria,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Seseli_annuum,Seseli_annuum,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,Sesleria_caerulea,Sesleria_caerulea,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1161,Setaria_italica_subsp._viridis,Setaria_viridis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,Sibbaldia_procumbens,Sibbaldia_procumbens,,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
1163,Silaum_silaus,Silaum_silaus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,Silene_acaulis,Silene_acaulis,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1165,Silene_baccifera,Cucubalus_baccifer,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,Silene_dioica,Silene_dioica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Silene_italica,Silene_italica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,Silene_nutans,Silene_nutans,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,Silene_otites,Silene_otites,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,Silene_saxifraga,Silene_saxifraga,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,Silene_vallesia,Silene_vallesia,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,Silene_vulgaris,Silene_vulgaris,,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1173,Silene_vulgaris_subsp._vulgaris,Silene_latifolia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,Sinapis_alba,Sinapis_alba,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,Sinapis_arvensis,Sinapis_arvensis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,Sisymbrium_austriacum,Sisymbrium_austriacum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,Solanum_dulcamara,Solanum_dulcamara,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,Soldanella_alpina,Soldanella_alpina,,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1179,Solidago_gigantea,Solidago_gigantea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,Solidago_virgaurea,Solidago_virgaurea,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1181,Sonchus_arvensis,Sonchus_arvensis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,Sonchus_oleraceus,Sonchus_oleraceus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,Sorbus_aria,Sorbus_aria,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,Sorbus_aucuparia,Sorbus_aucuparia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,Sorbus_chamaemespilus,Sorbus_chamaemespilus,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,Sorbus_domestica,Cormus_domestica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,Sorbus_mougeotii,Sorbus_mougeotii,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,Sparganium_angustifolium,Sparganium_angustifolium,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,Sparganium_emersum,Sparganium_emersum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,Sparganium_erectum,Sparganium_erectum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,Stachys_annua,Stachys_annua,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,Stachys_recta,Stachys_recta,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,Stachys_sylvatica,Stachys_sylvatica,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,Staehelina_dubia,Staehelina_dubia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,Stellaria_alsine,Stellaria_alsine,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,Stellaria_graminea,Stellaria_graminea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,Stellaria_holostea,Stellaria_holostea,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,Stellaria_media,Stellaria_media,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,Stellaria_nemorum,Stellaria_nemorum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,Stipa_capillata,Stipa_capillata,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,Stipa_eriocaulis,Stipa_eriocaulis,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Stipa_pennata,Stipa_pennata,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,Streptopus_amplexifolius,Streptopus_amplexifolius,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,Succisa_pratensis,Succisa_pratensis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,Swertia_perennis,Swertia_perennis,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Symphyotrichum_novi-belgii,Symphyotrichum_novi_belgii,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,Symphytum_officinale,Symphytum_officinale,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,Symphytum_tuberosum,Symphytum_tuberosum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,Tanacetum_corymbosum,Tanacetum_corymbosum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,Taraxacum_alpinum,Taraxacum_alpinum,,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1211,Taraxacum_dissectum,Taraxacum_dissectum,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1212,Taraxacum_erythrospermum,Taraxacum_erythrospermum,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,Taraxacum_fulvum,Taraxacum_fulvum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,Taraxacum_lapponicum,Taraxacum_lapponicum,North Eurasia,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1215,Taraxacum_montanum,Taraxacum_montanum,"Persia, Asia",0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1216,Taraxacum_officinale,Taraxacum_officinale,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1217,Taraxacum_rubicundum,Taraxacum_rubicundum,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,Taraxacum_sellandii,Taraxacum_sellandii,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Taxus_baccata,Taxus_baccata,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,Telephium_imperati,Telephium_imperati,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,Teucrium_chamaedrys,Teucrium_chamaedrys,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,Teucrium_montanum,Chamaedrys_montana,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,Teucrium_scordium,Teucrium_scordium,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,Teucrium_scorodonia,Teucrium_scorodonia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
